Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.357119181,1.288422776,1.185764388,1.138286942,1.123505863,1.09089437,1.108238774,1.279412463,1.350969947,1.372321482
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.779,66.135,66.612,66.824,67.187,67.299,67.241,69.986,70.491,71.09
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.305006909,5.22571828,5.254984315,5.379733624,5.759358595,5.875424194,6.155290765,6.296947192,5.794298661,5.82323297
Belarus,BLR,Forest area (% of land area),AG.LND.FRST.ZS,40.78423253,40.9610341,41.14007366,41.3166951,41.49495846,41.66728294,41.82864803,42.53176531,42.53416626,42.90696987
Belarus,BLR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5780,6220,6690,7380,8490,9660,10970,18440,17330,16950
Belarus,BLR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,2.5,2.7,3.3,3.3,2.5,2.5,2.5,2.5,2.5
Belarus,BLR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,70.98,71.78,72.6,73.62,83.49,82.62,86.78,101.14,100.05,98.81
Belarus,BLR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4
Belarus,BLR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.317,1.286,1.24,1.232,1.233,1.252,1.335,1.696,1.724,1.733
Belarus,BLR,"School enrollment, primary (% net)",SE.PRM.NENR,..,95.5913,92.53704,93.07121,91.53975,89.60983,89.71155,93.11386,93.96598,96.08237
Belarus,BLR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,98.06344,98.50839,97.60838
Belarus,BLR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,53.3,..,85.5,66.91
Belarus,BLR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,10.30927835,10.30927835,10.30927835,29.35779817,29.09090909,29.09090909,26.60550459,27.27272727,34.54545455
Belarus,BLR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.27228634,99.27585121,99.27938665,99.28288538,99.06604793,98.81829548,98.56788355,96.46534969,96.47706709,96.48867563
Belarus,BLR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,13.39
Belarus,BLR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.973,70.458,70.939,71.415,71.887,72.354,72.816,76.693,77.181,77.661
Belarus,BLR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,17.5584,..,16.03017,..,14.50194,..,12.97371,6.8608,..,5.33257
Belarus,BLR,Population density (people per sq. km of land area),EN.POP.DNST,49.19747791,48.9467226,48.639731,48.30124836,47.97547519,47.64468799,47.33728266,46.55060033,46.61133719,46.64994482
Belarus,BLR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.346984151,1.438290747,1.400245801,1.2990639,1.358222314,1.498453135,1.709412492,1.26884247,1.257482359,1.253515045
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.91219512,68.50731707,68.05609756,68.55365854,68.95609756,68.85121951,69.40487805,72.97073171,73.62439024,73.82682927
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,79,80.19696045,81.02941895,81.85663605,82.68097687,83.504776,90.98853302,91.36425781,91.80000305,93.22231293
Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.860602481,2.117694478,2.039947341,1.918575141,1.619825964,1.675256353,1.7608207,1.374544113,1.878450889,1.776141874
Belize,BLZ,Forest area (% of land area),AG.LND.FRST.ZS,63.97632617,63.67860587,63.38088558,63.08316528,62.78544498,62.48772468,62.19000438,58.94528715,58.43182815,57.94300745
Belize,BLZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7200,7410,7690,8190,8400,8650,9050,8650,8910,8710
Belize,BLZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,5.8,5.4,5.5,5.5,5.7,5.8,7.7,7.8,7.2
Belize,BLZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.36,95.85,87.39,89.66,100.53,102.68,99.8,102.29,102.1,95.61
Belize,BLZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1,1.1,1.2,1.4,1.5,1.6,1.7,1.3,1.3,1.2
Belize,BLZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.634,3.554,3.465,3.321,3.207,3.129,2.982,2.491,2.438,2.394
Belize,BLZ,"School enrollment, primary (% net)",SE.PRM.NENR,94.82919,91.96333,..,92.11363,93.30201,92.96664,93.62886,96.35903,96.20372,96.11602
Belize,BLZ,"School enrollment, secondary (% net)",SE.SEC.NENR,58.59082,60.15394,..,68.07142,..,65.00642,64.72732,69.22614,69.39745,72.08962
Belize,BLZ,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,27.8,..,47.49,47.93,49.21
Belize,BLZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.896551724,6.896551724,6.896551724,3.333333333,6.666666667,6.666666667,6.666666667,3.125,3.125,3.125
Belize,BLZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,87.43149032,88.08195837,88.73250003,89.38311302,90.03379706,90.68455258,91.33537913,96.54229818,97.17559498,97.58453956
Belize,BLZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,13.73,..,8.56,7.76,6.66
Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.398,45.381,45.364,45.347,45.33,45.313,45.296,45.335,45.406,45.495
Belize,BLZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,15.8,..,15.76133,..,15.75733,..,15.75333,15.73733,..,15.73333
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,10.53950022,10.87680842,11.22257782,11.57378343,11.93020605,12.291758,12.65800088,15.44651469,15.7768961,16.10315651
Belize,BLZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.855252088,0.855039571,0.839626562,0.863555814,0.896738668,0.961314172,1.008915151,1.197789504,1.143856161,1.223192232
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.564,68.357,68.752,68.909,69.227,69.376,70.093,73.311,73.187,73.399
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,21.53108406,21.89999962,23.41592789,24.34932327,25.27983284,26.20980453,27.89999962,34.09999847,29.62000084,37.09524536
Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.20355749,0.240583768,0.292971417,0.318988595,0.33521843,0.355804506,0.413132506,0.488570534,0.503586324,0.598485713
Benin,BEN,Forest area (% of land area),AG.LND.FRST.ZS,36.67213551,36.22871586,35.7852962,35.34187655,34.8984569,34.45503725,34.01161759,30.46426038,30.02084072,29.57742107
Benin,BEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1720,1800,1850,1890,1970,2010,2080,2730,2770,2880
Benin,BEN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,17.2,15.5,13.7,13.2,12,11,7.4,7.3,7.6
Benin,BEN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,55.17,55.68,65.18,62.51,66.41,66.69,59.03,103.07,94.87,102.05
Benin,BEN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.1,1.1,1
Benin,BEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.89,5.824,5.777,5.77,5.721,5.676,5.636,5.348,5.319,5.303
Benin,BEN,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,83.4165,86.69745,81.92453,84.66898,96.36058,..,..
Benin,BEN,"School enrollment, secondary (% net)",SE.SEC.NENR,17.4436,18.88049,..,..,..,..,..,..,46.58049,..
Benin,BEN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,68.7,65.6,78.3,..,..,..,..,..,..
Benin,BEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.024096386,6.024096386,6.024096386,6.024096386,7.228915663,7.228915663,7.228915663,8.43373494,7.228915663,7.228915663
Benin,BEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,62.21775574,62.385879,62.56639848,62.76878216,62.96612496,63.15796463,63.34453519,64.64679742,64.7868223,64.92204449
Benin,BEN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.333,38.65,39.036,39.536,40.039,40.543,41.049,45.166,45.695,46.229
Benin,BEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,71.86569,..,71.47241,..,71.07914,..,70.68586,69.11276,..,68.71948
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,62.06121852,63.95921426,65.90797269,67.92486697,70.0120078,72.2722508,74.51783434,94.13660873,96.95621674,99.85885952
Benin,BEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.412852302,0.357971127,0.622819458,0.647223227,0.67614985,0.680970685,0.665723324,0.700924949,0.798484705,0.673596727
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.578,56.66,56.606,56.738,56.826,57.125,57.456,59.125,59.377,59.539
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.14999962,40.04513168,43.97887802,41.09999847,51.83301163,59.8081131,59.68505478,91.48351288,95.53071594,99.58979034
Bhutan,BTN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.364334894,0.383101748,0.389501299,0.410382792,0.445744633,0.484273876,0.480765232,0.956193803,1.032997253,1.241328903
Bhutan,BTN,Forest area (% of land area),AG.LND.FRST.ZS,65.47738693,65.7268593,65.97633166,66.22580402,69.41039431,69.67088176,69.93136921,71.18089042,71.23278327,71.23427013
Bhutan,BTN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2710,2920,3160,3370,3570,3910,4300,7860,8640,9390
Bhutan,BTN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,49.47,50.73,48.85,52.68,62.77,92.24,104.86,93.34,96.13,110.53
Bhutan,BTN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2
Bhutan,BTN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.414,3.232,3.078,2.916,2.893,2.798,2.669,2.027,1.957,1.835
Bhutan,BTN,"School enrollment, primary (% net)",SE.PRM.NENR,57.27957,59.90765,..,..,..,69.57875,73.53461,..,88.17317,87.5304
Bhutan,BTN,"School enrollment, secondary (% net)",SE.SEC.NENR,22.06706,24.15914,..,..,..,33.86471,36.80107,61.73468,63.7082,64.54163
Bhutan,BTN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,47.7,55.8,54.84,55.94,..
Bhutan,BTN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.333333333,9.333333333,9.333333333,9.333333333,9.210526316,9.333333333,2.666666667,8.510638298,8.510638298,8.510638298
Bhutan,BTN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,83.31298468,84.42064006,85.41467036,86.38870983,87.34229888,88.26939587,89.13068645,95.42943736,96.22142259,96.83756512
Bhutan,BTN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,1.39,..
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.418,26.48,27.57,28.688,29.835,30.965,31.712,37.918,38.678,39.428
Bhutan,BTN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,14.75394472,15.15663317,15.55396985,15.94540201,17.0525225,17.40228769,17.66298502,19.31833565,19.49980324,19.65606648
Bhutan,BTN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.01,63.444,64.078,64.696,65.268,65.805,66.362,70.049,70.343,70.602
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.96304321,69.25853729,63.99685669,72.30000305,75.94530487,68.28820801,76.21128082,90.03872681,91.52281952,91.80000305
Bolivia,BOL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.955467087,0.920126082,0.932680477,1.003005506,1.029428471,1.072036264,1.177291915,1.869554301,1.871716944,1.954201428
Bolivia,BOL,Forest area (% of land area),AG.LND.FRST.ZS,50.8643866,50.6783458,50.49230499,50.30626419,50.12022339,49.93418259,49.74814179,48.22207883,48.0266039,47.77132835
Bolivia,BOL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3270,3350,3420,3480,3640,3870,4120,6560,6750,7210
Bolivia,BOL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,27.9,26.9,27.7,27.7,26.8,24.6,15.6,14.3,13.1
Bolivia,BOL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,54.77,56.11,58.77,61.69,61.78,66.15,70.25,96.03,101.8,102.17
Bolivia,BOL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bolivia,BOL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.991,3.89,3.802,3.721,3.633,3.558,3.533,2.947,2.886,2.829
Bolivia,BOL,"School enrollment, primary (% net)",SE.PRM.NENR,95.14838,94.89123,95.16109,95.2292,94.82356,94.96596,95.07125,86.31873,87.3167,88.81425
Bolivia,BOL,"School enrollment, secondary (% net)",SE.SEC.NENR,62.3867,65.13454,69.4617,72.04412,74.14804,74.68435,74.05262,75.86576,76.68761,76.9402
Bolivia,BOL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,59.61,60.2,61.8,63.9,63.9,60.52,63.66,61.43,54.86,57.12
Bolivia,BOL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.53846154,11.53846154,18.46153846,18.46153846,19.23076923,16.92307692,16.92307692,53.07692308,53.07692308,53.07692308
Bolivia,BOL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,79.98631039,80.77731881,81.54188419,82.2924509,83.03298988,83.76284924,84.48315277,89.85011389,90.46214101,91.06696927
Bolivia,BOL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.57,5.71,4.53,..,2.4,5.01,4.17,1.79,2.92,2.76
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.787,62.306,62.783,63.248,63.711,64.17,64.628,68.047,68.393,68.738
Bolivia,BOL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,57.94489,..,55.68105,..,53.41721,..,51.15337,46.62568,..,..
Bolivia,BOL,Population density (people per sq. km of land area),EN.POP.DNST,7.931926521,8.073556725,8.216175575,8.360913874,8.507596234,8.65631681,8.808883043,10.07752885,10.23731653,10.39694914
Bolivia,BOL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.062971201,2.32044789,1.990334716,2.145485083,1.896503662,1.717004423,1.466226984,1.896915045,1.759435915,1.530467849
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.346,62.843,63.306,63.635,64.004,64.386,64.779,67.163,67.318,67.628
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.40000153,98.5,100,100,100,99.3872757,100,99.69999695,100
Bosnia and Herzegovina,BIH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.339059902,3.281030539,3.467026803,3.554556347,3.758683615,3.962926969,4.413459941,5.458787119,5.565748212,6.418037878
Bosnia and Herzegovina,BIH,Forest area (% of land area),AG.LND.FRST.ZS,41.24316406,41.22560547,41.20804688,41.19048828,41.17292969,41.15537109,41.1378125,41.97132813,42.19726563,42.50996094
Bosnia and Herzegovina,BIH,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4520,4650,4950,5150,5910,6210,7090,11240,11770,12730
Bosnia and Herzegovina,BIH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,3.2,3,2.6,2.5,2.5,2.5,2.5,2.5,2.5
Bosnia and Herzegovina,BIH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,65.58,70.13,74.14,69.13,92.66,92.52,96.63,88.85,99.16,111.99
Bosnia and Herzegovina,BIH,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.283,1.232,1.23,1.22,1.219,1.203,1.186,1.262,1.289,1.324
Bosnia and Herzegovina,BIH,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,28.65,..,..,..,..,30.63,32.94,33.42,32.06
Bosnia and Herzegovina,BIH,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,7.142857143,..,16.66666667,16.66666667,16.66666667,14.28571429,21.42857143,21.42857143,21.42857143
Bosnia and Herzegovina,BIH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.26970297,97.22155563,97.17080798,97.11741401,97.06139335,97.00270983,96.9413779,96.16812794,96.15984418,96.15126178
Bosnia and Herzegovina,BIH,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,17.03,..,..,..,..,37.1,30.5,28.93,26.29
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.384,42.698,43.014,43.33,43.648,43.965,44.282,46.84,47.173,47.518
Bosnia and Herzegovina,BIH,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,5.1,..,5.1,..,5.1,..,4.9,4,..,4
Bosnia and Herzegovina,BIH,Population density (people per sq. km of land area),EN.POP.DNST,81.62792969,81.93226563,82.00019531,81.71400391,80.91523438,79.96673828,79.25949219,69.74742188,68.83445313,67.98800781
Bosnia and Herzegovina,BIH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,3.904372905,2.41669769,1.889602808,1.544219658,1.386533488,1.025826887,1.000613746,0.933900815
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.496,75.06,74.612,75.782,76.133,75.42,76.247,75.659,76.182,76.808
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.40897942,24.79999924,27,33.08310699,35.29891205,37.51417923,39.73131943,59.9529953,62.13000107,64.17505646
Botswana,BWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.335746981,2.193957762,2.243124453,2.14301784,2.13562048,2.260452333,2.118987673,3.091924529,3.016180578,2.818086597
Botswana,BWA,Forest area (% of land area),AG.LND.FRST.ZS,31.09187797,30.88313659,30.67439521,30.46565384,30.25691246,30.04817109,29.83942971,28.1694987,27.96075733,27.75201595
Botswana,BWA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8360,8730,8210,8950,9150,9950,11270,14070,13020,13970
Botswana,BWA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,23.7,24.1,24.5,23.7,22.6,22.3,19.3,19.6,20.1
Botswana,BWA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.79,102.03,89.75,90.07,99.13,103.6,102.33,99.91,105.37,94.72
Botswana,BWA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,25.8,25.9,25.7,25.4,25,24.6,24.3,22,21.7,21.3
Botswana,BWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.312,3.261,3.181,3.11,3.073,3.08,3.091,2.951,2.942,2.93
Botswana,BWA,"School enrollment, primary (% net)",SE.PRM.NENR,85.93266,87.25764,87.32834,87.47464,88.40905,87.65819,88.6352,87.65678,..,..
